Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
20,2,2025,16,28,7,EXP,76.41,190,2.48,NF,72,120,122,47,16,4,0,0,0,228,0,0,213,0,0,10,6,10353,119,131
20,2,2025,16,47,14,EXP,73.45,175,2.38,NF,63,148,104,48,14,3,1,0,0,228,0,0,215,0,0,16,12,8572,120,133
20,2,2025,16,48,39,EXP,71.46,156,2.18,NF,78,135,94,54,15,3,2,0,0,210,0,0,197,0,0,15,16,8270,114,118
20,2,2025,21,35,4,EXP,78.83,169,2.14,NF,75,130,102,52,19,2,1,0,0,223,0,0,206,0,0,14,8,8095,117,129
20,2,2025,22,51,58,EXP,73.03,164,2.24,NF,86,108,108,57,19,2,1,0,0,223,0,0,201,0,0,14,11,8392,115,125
21,2,2025,0,10,14,EXP,74.25,174,2.34,NF,55,151,116,45,11,3,0,0,0,248,0,0,232,0,0,20,11,8979,119,135
21,2,2025,0,18,23,EXP,79.43,197,2.48,NF,55,143,116,50,15,2,0,0,0,255,0,0,240,0,0,14,8,8807,123,135
21,2,2025,16,21,32,EXP,80.67,174,2.15,NF,66,130,106,61,15,3,0,0,0,225,0,0,209,0,0,14,9,9593,121,127
21,2,2025,21,41,40,EXP,83.75,162,1.93,NF,71,129,106,55,18,2,0,0,0,222,0,0,202,0,0,16,11,8591,108,118
21,2,2025,21,50,45,EXP,75.97,172,2.26,NF,72,122,114,59,14,0,0,0,0,219,0,0,203,0,0,13,10,8428,119,126
21,2,2025,21,52,10,EXP,81.94,174,2.12,NF,81,118,101,55,20,6,0,0,0,227,0,0,210,0,0,14,9,9690,119,128
21,2,2025,22,3,15,EXP,80.53,205,2.54,NF,48,134,136,48,15,0,0,0,0,269,0,0,250,0,0,15,14,10095,134,151
21,2,2025,23,31,45,EXP,322.98,190,0.58,Flag,60,129,126,51,13,2,0,0,0,55,52,64,55,52,64,14,7,12105,130,141
22,2,2025,10,48,0,EXP,74.24,150,2.02,NF,79,133,108,41,16,4,0,0,0,209,0,0,191,0,0,14,9,8130,110,120
22,2,2025,11,34,26,EXP,307.73,166,0.53,Flag,67,141,109,49,12,3,0,0,0,45,42,60,45,42,59,16,12,11285,118,122
22,2,2025,11,48,34,EXP,196.01,165,0.84,Flag,68,130,109,50,23,1,0,0,0,87,40,49,87,40,48,17,13,9047,115,126
24,2,2025,10,51,34,EXP,123.80,191,1.54,Flag,72,123,112,51,21,2,0,0,0,26,93,108,21,92,101,9,6,9849,124,140
25,2,2025,16,53,41,EXP,69.55,148,2.12,NF,72,133,114,47,11,2,2,0,0,202,0,0,187,0,0,15,11,7903,104,116
25,2,2025,17,23,23,EXP,69.98,176,2.51,NF,71,123,117,54,13,2,1,0,0,224,0,0,210,0,0,11,12,7834,112,121
25,2,2025,19,2,45,EXP,68.92,173,2.51,NF,71,132,114,39,20,4,1,0,0,230,0,0,212,0,0,15,10,8868,114,124
25,2,2025,21,52,34,EXP,77.04,173,2.24,NF,69,120,120,56,13,3,0,0,0,234,0,0,214,0,0,15,6,8695,123,130
26,2,2025,9,35,29,EXP,71.83,153,2.13,NF,76,124,107,52,20,2,0,0,0,220,0,0,198,0,0,16,17,7769,117,120
26,2,2025,10,46,55,EXP,80.48,201,2.49,NF,58,127,118,55,22,1,0,0,0,251,0,0,231,0,0,14,9,8602,135,141
26,2,2025,21,29,52,EXP,78.95,182,2.30,NF,62,135,110,55,16,3,0,0,0,236,0,0,222,0,0,16,12,8793,125,137
26,2,2025,21,39,19,EXP,113.40,184,1.62,Flag,63,135,107,59,15,2,0,0,0,17,86,114,16,83,103,13,10,9710,125,139
27,2,2025,14,36,43,EXP,106.99,150,1.40,Flag,76,131,94,55,20,4,1,0,0,16,98,104,13,96,98,20,17,9158,117,124
27,2,2025,14,51,31,EXP,123.96,153,1.23,Flag,76,119,117,55,12,2,0,0,0,26,111,100,23,103,86,16,8,9037,111,122
27,2,2025,15,15,50,EXP,126.19,225,1.78,Flag,43,153,117,53,13,1,1,0,0,29,106,128,27,101,117,14,8,11226,142,155
27,2,2025,23,24,47,EXP,78.64,163,2.07,NF,71,128,106,56,20,0,0,0,0,220,0,0,203,0,0,16,11,10848,111,121
27,2,2025,23,43,11,EXP,70.13,132,1.88,NF,89,112,111,48,19,1,1,0,0,179,0,0,169,0,0,14,17,9316,102,107
27,2,2025,23,46,35,EXP,76.65,162,2.11,NF,73,118,113,54,22,1,0,0,0,220,0,0,202,0,0,13,12,9278,114,126
28,2,2025,16,14,52,EXP,76.58,173,2.25,NF,63,135,107,62,12,2,0,0,0,237,0,0,219,0,0,16,10,9379,123,133
28,2,2025,16,34,7,EXP,81.70,192,2.35,NF,59,141,110,53,16,2,0,0,0,265,0,0,239,0,0,17,10,10200,123,135
28,2,2025,16,37,49,EXP,73.94,178,2.40,NF,67,141,106,52,10,5,0,0,0,232,0,0,214,0,0,13,12,9711,120,128
28,2,2025,16,52,19,EXP,77.17,195,2.52,NF,57,129,122,56,14,3,0,0,0,253,0,0,237,0,0,15,10,9218,134,142
28,2,2025,17,2,10,EXP,88.29,230,2.60,NF,57,148,104,54,15,1,2,0,0,270,0,0,254,0,0,10,4,10102,129,144
1,3,2025,16,21,3,EXP,131.29,209,1.59,Flag,61,132,115,59,11,3,0,0,0,13,96,137,9,94,121,14,7,11270,129,143
1,3,2025,16,41,13,EXP,102.04,167,1.63,Flag,79,117,115,48,16,6,0,0,0,29,87,97,23,87,86,11,11,8588,113,128
1,3,2025,16,46,37,EXP,112.77,174,1.54,Flag,62,131,128,40,16,4,0,0,0,28,94,101,24,93,93,15,10,9527,119,127
1,3,2025,16,54,28,EXP,100.52,155,1.54,Flag,80,121,115,43,17,4,1,0,0,26,83,92,24,81,85,15,13,9058,112,124
1,3,2025,20,12,33,EXP,107.10,173,1.61,Flag,62,137,115,52,13,1,1,0,0,30,93,109,25,92,99,16,17,9252,117,128
2,3,2025,21,40,12,EXP,171.98,198,1.15,Flag,56,143,111,51,15,3,2,0,0,101,32,47,100,32,47,15,8,7615,126,132
2,3,2025,22,51,46,EXP,111.12,176,1.58,Flag,73,120,112,60,13,3,0,0,0,49,77,81,45,74,79,15,13,9104,114,125
2,3,2025,22,56,34,EXP,115.56,221,1.91,Flag,62,109,130,64,15,1,0,0,0,19,99,122,18,98,111,11,3,9371,137,144
4,3,2025,18,21,52,EXP,73.13,158,2.16,NF,71,141,101,47,17,4,0,0,0,210,0,0,194,0,0,14,12,8908,110,114
5,3,2025,21,56,48,EXP,97.74,197,2.01,Flag,72,115,115,57,19,3,0,0,0,133,33,36,130,30,34,10,5,9953,123,141
6,3,2025,19,32,37,EXP,81.48,180,2.20,NF,75,116,117,55,15,2,1,0,0,227,0,0,211,0,0,10,6,9754,126,134
6,3,2025,19,36,13,EXP,66.85,139,2.07,NF,89,118,93,56,22,3,0,0,0,167,0,0,159,0,0,10,11,7963,111,120
6,3,2025,19,50,46,EXP,75.22,182,2.41,NF,67,135,107,49,20,3,0,0,0,238,0,0,222,0,0,14,12,8790,124,135
7,3,2025,19,49,3,EXP,73.45,170,2.31,NF,67,142,102,47,21,2,0,0,0,220,0,0,202,0,0,15,7,9482,112,126
7,3,2025,20,4,2,EXP,81.53,195,2.39,NF,70,135,105,50,18,3,0,0,0,238,0,0,221,0,0,12,4,9977,118,134
7,3,2025,20,5,23,EXP,76.13,183,2.40,NF,76,113,114,57,16,5,0,0,0,223,0,0,212,0,0,11,11,9565,122,134
7,3,2025,20,8,33,EXP,73.96,164,2.21,NF,71,117,123,52,14,3,1,0,0,234,0,0,212,0,0,17,9,9674,120,127
7,3,2025,20,38,37,EXP,70.75,168,2.37,NF,66,141,106,48,13,6,1,0,0,232,0,0,211,0,0,14,16,8461,119,125
7,3,2025,23,37,45,EXP,77.68,162,2.08,NF,67,135,108,55,14,2,0,0,0,223,0,0,200,0,0,15,12,9354,116,123
9,3,2025,16,55,11,EXP,72.90,179,2.45,NF,60,141,117,42,17,4,0,0,0,240,0,0,226,0,0,18,11,7976,121,132
9,3,2025,16,59,46,EXP,71.78,157,2.18,NF,73,132,112,41,19,4,0,0,0,229,0,0,214,0,0,18,17,8664,111,123
9,3,2025,17,12,24,EXP,71.98,148,2.05,Flag,90,111,101,56,17,4,2,0,0,153,13,15,142,13,13,13,10,8323,105,117
9,3,2025,20,34,16,EXP,72.14,168,2.32,NF,73,130,102,53,20,2,1,0,0,212,0,0,197,0,0,12,7,8674,115,119
9,3,2025,20,48,51,EXP,69.98,140,2.00,NF,88,116,99,53,21,4,0,0,0,200,0,0,182,0,0,15,14,8408,107,115
10,3,2025,12,1,21,EXP,84.05,190,2.26,NF,65,134,100,57,19,6,0,0,0,238,0,0,222,0,0,11,10,10292,127,142
10,3,2025,12,13,5,EXP,80.98,164,2.02,NF,72,127,114,54,9,4,1,0,0,210,0,0,201,0,0,13,13,9957,115,123
10,3,2025,12,25,40,EXP,82.54,204,2.47,NF,53,135,115,62,16,0,0,0,0,268,0,0,250,0,0,16,7,9681,129,142
10,3,2025,12,28,42,EXP,80.65,192,2.38,NF,57,146,111,48,13,5,1,0,0,245,0,0,227,0,0,15,10,8858,129,140
10,3,2025,12,32,6,EXP,74.67,170,2.27,Flag,78,125,99,56,17,6,0,0,0,132,18,26,128,18,26,12,10,8055,111,118
10,3,2025,12,36,24,EXP,119.09,194,1.62,Flag,51,138,126,53,8,4,1,0,0,108,50,60,102,49,57,14,12,10996,132,138
11,3,2025,0,25,6,EXP,75.56,208,2.75,Flag,69,134,107,54,14,3,0,0,0,231,1,1,225,1,1,8,7,8745,121,133
11,3,2025,0,33,15,EXP,67.54,144,2.13,NF,78,126,108,44,21,4,0,0,0,209,0,0,191,0,0,16,15,8355,102,114
11,3,2025,0,36,18,EXP,67.37,177,2.62,NF,61,126,122,60,9,3,0,0,0,234,0,0,217,0,0,16,12,8400,116,128
13,3,2025,14,0,3,EXP,69.99,150,2.14,NF,83,122,106,46,24,0,0,0,0,203,0,0,190,0,0,15,9,9243,108,113
13,3,2025,15,59,0,EXP,108.32,173,1.59,Flag,67,128,111,58,16,1,0,0,0,24,98,99,20,96,95,14,13,9818,126,134
13,3,2025,19,34,16,EXP,69.50,160,2.30,NF,76,127,102,63,10,3,0,0,0,220,0,0,204,0,0,14,10,8580,108,112
13,3,2025,19,40,0,EXP,80.37,200,2.48,NF,60,121,122,62,14,2,0,0,0,248,0,0,233,0,0,12,12,10726,132,149
13,3,2025,19,43,16,EXP,69.20,161,2.32,Flag,70,131,101,60,12,6,1,0,0,214,2,3,201,2,2,16,13,8701,117,127
14,3,2025,0,25,49,EXP,74.35,172,2.31,NF,72,116,124,48,20,1,0,0,0,213,0,0,202,0,0,12,9,8056,118,126
14,3,2025,0,28,40,EXP,65.00,167,2.56,NF,76,130,99,55,16,5,0,0,0,201,0,0,193,0,0,11,10,8013,106,111
14,3,2025,0,59,21,EXP,76.99,179,2.32,NF,66,125,113,55,20,2,0,0,0,234,0,0,215,0,0,13,7,9553,125,134
14,3,2025,18,6,59,EXP,70.13,154,2.19,NF,78,131,95,58,13,5,1,0,0,195,0,0,182,0,0,11,11,8236,111,119
14,3,2025,18,9,17,EXP,72.39,155,2.14,NF,67,152,85,58,14,4,0,1,0,222,0,0,202,0,0,17,15,8956,114,122
14,3,2025,20,25,20,EXP,72.75,160,2.19,NF,75,123,115,51,15,2,0,0,0,219,0,0,203,0,0,14,11,8372,111,123
14,3,2025,21,0,39,EXP,69.25,144,2.07,NF,81,125,96,58,19,2,0,0,0,192,0,0,181,0,0,14,10,8072,105,118
14,3,2025,21,1,53,EXP,68.55,171,2.49,NF,67,144,107,45,15,3,0,0,0,217,0,0,199,0,0,13,11,7824,110,126
15,3,2025,0,5,55,EXP,82.24,193,2.34,NF,70,124,107,63,17,0,0,0,0,230,0,0,215,0,0,10,7,9909,128,137
15,3,2025,13,6,41,EXP,76.07,172,2.26,NF,61,149,102,52,14,3,0,0,0,232,0,0,209,0,0,16,14,9831,115,127
15,3,2025,13,40,14,EXP,79.66,197,2.47,NF,64,139,107,58,9,3,1,0,0,250,0,0,234,0,0,13,9,10430,119,129
15,3,2025,13,51,55,EXP,75.75,173,2.28,NF,69,133,110,52,10,7,0,0,0,221,0,0,207,0,0,13,9,9130,112,129
15,3,2025,14,22,9,EXP,70.84,179,2.52,NF,71,123,110,55,19,3,0,0,0,231,0,0,213,0,0,13,10,8366,119,135
15,3,2025,15,2,3,EXP,70.08,159,2.26,NF,75,120,111,56,13,6,0,0,0,209,0,0,193,0,0,15,10,8610,113,124
15,3,2025,17,37,38,EXP,77.50,167,2.15,NF,74,111,123,46,24,3,0,0,0,225,0,0,210,0,0,16,11,9370,118,139
15,3,2025,17,40,23,EXP,75.96,154,2.02,NF,74,120,112,51,22,2,0,0,0,222,0,0,197,0,0,15,15,9156,116,123
15,3,2025,21,0,42,EXP,84.60,186,2.19,NF,61,117,128,49,25,1,0,0,0,240,0,0,228,0,0,13,10,10895,127,140
15,3,2025,21,15,31,EXP,77.64,153,1.97,Flag,91,102,110,58,16,4,0,0,0,148,14,19,145,14,18,13,12,8199,115,122
15,3,2025,21,39,59,EXP,111.57,179,1.60,Flag,70,128,108,48,21,5,1,0,0,35,90,97,31,88,92,12,11,9918,120,128
15,3,2025,21,44,41,EXP,70.43,143,2.03,NF,77,119,109,54,19,3,0,0,0,205,0,0,190,0,0,16,11,7869,110,115
15,3,2025,21,53,30,EXP,119.34,203,1.70,Flag,55,143,109,57,12,5,0,0,0,23,86,116,23,86,111,14,12,12169,125,132
15,3,2025,21,55,48,EXP,108.04,162,1.49,Flag,69,133,120,42,14,3,0,0,0,34,77,77,32,76,76,15,15,10289,115,123
16,3,2025,13,12,9,EXP,70.27,142,2.02,NF,84,118,106,54,13,5,1,0,0,187,0,0,174,0,0,12,12,8494,107,118
16,3,2025,13,35,10,EXP,76.56,182,2.37,NF,62,150,97,51,15,6,0,0,0,238,0,0,221,0,0,16,8,9115,124,134
16,3,2025,13,48,38,EXP,74.88,157,2.09,NF,80,111,104,64,17,4,1,0,0,208,0,0,199,0,0,15,9,8671,122,130
17,3,2025,19,59,21,EXP,85.98,166,1.93,NF,76,120,112,53,17,3,0,0,0,208,0,0,196,0,0,12,6,12768,111,119
17,3,2025,20,4,31,EXP,75.68,182,2.40,NF,62,125,118,61,14,1,0,0,0,239,0,0,222,0,0,15,7,9149,121,128
17,3,2025,22,21,26,EXP,70.42,159,2.25,NF,72,116,119,56,14,4,0,0,0,222,0,0,204,0,0,16,12,8061,115,123
17,3,2025,23,49,19,EXP,77.93,221,2.83,NF,46,154,119,49,11,1,1,0,0,266,0,0,253,0,0,12,6,9738,138,141
17,3,2025,23,56,39,EXP,70.65,156,2.20,NF,82,120,105,58,14,1,1,0,0,213,0,0,193,0,0,14,16,9414,112,117
18,3,2025,0,1,35,EXP,71.12,167,2.34,NF,69,126,109,60,15,2,0,0,0,213,0,0,202,0,0,12,9,8463,113,128
18,3,2025,18,19,58,EXP,77.04,178,2.31,NF,64,129,112,54,18,4,0,0,0,234,0,0,218,0,0,14,14,8266,120,130
18,3,2025,18,26,17,EXP,80.51,177,2.19,NF,70,137,103,52,15,4,0,0,0,223,0,0,209,0,0,13,6,8657,122,134
18,3,2025,18,31,12,EXP,76.96,202,2.62,NF,57,140,105,63,15,1,0,0,0,261,0,0,242,0,0,15,6,9491,134,143
19,3,2025,10,19,44,EXP,80.97,210,2.59,NF,53,147,103,57,20,1,0,0,0,267,0,0,249,0,0,15,10,9732,131,141
22,3,2025,22,14,34,EXP,76.11,174,2.28,NF,83,112,105,58,19,4,0,0,0,220,0,0,205,0,0,11,6,9760,119,132
23,3,2025,14,33,17,EXP,106.22,183,1.72,Flag,61,150,103,52,13,2,0,0,0,28,90,94,28,90,89,13,11,9167,121,134
23,3,2025,14,37,10,EXP,125.87,189,1.50,Flag,55,128,140,46,11,1,0,0,0,21,102,112,19,98,105,15,12,10737,121,143
23,3,2025,14,52,14,EXP,98.36,158,1.60,Flag,77,132,98,57,13,4,0,0,0,15,95,96,14,92,87,14,9,7874,106,114
24,3,2025,22,29,59,EXP,80.68,179,2.21,NF,69,118,119,56,17,1,1,0,0,238,0,0,224,0,0,14,8,9663,117,131
24,3,2025,22,45,56,EXP,74.10,169,2.28,NF,69,152,94,44,18,4,0,0,0,228,0,0,210,0,0,14,12,8539,109,119
24,3,2025,23,14,46,EXP,108.71,220,2.02,Flag,44,162,110,49,13,2,1,0,0,29,101,115,28,98,109,14,12,9582,139,147
25,3,2025,15,28,18,EXP,121.86,191,1.56,Flag,63,129,113,57,14,5,0,0,0,35,86,97,29,82,93,10,11,10656,124,144
25,3,2025,15,34,54,EXP,118.87,193,1.62,Flag,67,132,114,45,22,0,1,0,0,21,87,99,18,87,96,9,8,11091,124,134
25,3,2025,15,40,7,EXP,120.64,180,1.49,Flag,70,127,102,59,19,4,0,0,0,56,78,84,52,76,82,15,9,10743,126,129
25,3,2025,18,32,1,EXP,73.76,178,2.41,NF,67,133,103,54,22,2,0,0,0,215,0,0,208,0,0,13,7,8166,127,141
25,3,2025,18,41,7,EXP,66.92,162,2.42,NF,73,133,106,45,19,3,2,0,0,220,0,0,203,0,0,17,8,8080,111,120
25,3,2025,18,45,12,EXP,73.54,167,2.27,NF,73,130,101,61,15,1,0,0,0,225,0,0,208,0,0,14,11,9197,117,123
25,3,2025,18,55,8,EXP,75.55,154,2.03,NF,69,131,117,45,15,3,1,0,0,220,0,0,195,0,0,18,17,9265,116,121
25,3,2025,21,6,8,EXP,71.08,164,2.30,NF,71,147,93,55,12,3,0,0,0,217,0,0,201,0,0,15,10,9413,113,117
25,3,2025,21,8,22,EXP,80.13,178,2.22,NF,64,152,90,57,12,6,0,0,0,239,0,0,223,0,0,14,13,10262,121,125
26,3,2025,9,28,30,EXP,111.87,153,1.36,Flag,78,125,109,55,12,2,0,0,0,39,60,69,39,59,66,15,13,9104,108,118
26,3,2025,9,54,22,EXP,99.35,184,1.85,Flag,78,116,107,60,17,3,0,0,0,135,29,33,128,29,30,12,10,8802,122,137
26,3,2025,10,4,8,EXP,79.27,165,2.08,Flag,74,117,101,70,15,4,0,0,0,167,9,13,157,9,13,11,15,7616,121,132
26,3,2025,14,30,2,EXP,82.73,158,1.90,NF,73,131,99,61,12,5,0,0,0,220,0,0,200,0,0,16,14,10410,116,122
26,3,2025,14,55,45,EXP,72.01,148,2.05,NF,78,120,122,49,10,2,0,0,0,208,0,0,197,0,0,16,13,8847,104,111
26,3,2025,14,59,22,EXP,68.63,176,2.56,NF,70,141,106,49,15,0,0,0,0,209,0,0,197,0,0,8,7,8684,112,119
26,3,2025,15,21,2,EXP,84.05,197,2.34,NF,55,144,109,56,12,3,2,0,0,256,0,0,243,0,0,16,7,10485,124,134
26,3,2025,15,31,57,EXP,75.68,177,2.33,NF,76,120,101,63,17,3,1,0,0,223,0,0,213,0,0,13,8,9492,126,139
26,3,2025,15,39,36,EXP,76.33,201,2.63,NF,60,135,115,49,21,1,0,0,0,260,0,0,245,0,0,14,7,9161,131,137
26,3,2025,16,0,9,EXP,71.96,167,2.32,NF,66,132,113,50,13,7,0,0,0,229,0,0,215,0,0,15,12,8092,124,133
26,3,2025,16,4,20,EXP,79.72,171,2.14,NF,71,111,118,57,19,5,0,0,0,222,0,0,213,0,0,15,9,9222,119,133
26,3,2025,18,46,29,EXP,106.37,169,1.58,Flag,68,122,131,42,15,1,1,1,0,103,39,46,100,38,44,13,13,10163,116,127
26,3,2025,18,50,43,EXP,117.11,180,1.53,Flag,65,134,110,49,19,4,0,0,0,126,30,40,124,30,40,16,11,10438,127,138
27,3,2025,8,55,34,EXP,81.24,182,2.24,NF,63,134,116,43,19,5,1,0,0,240,0,0,227,0,0,15,11,8309,118,127
27,3,2025,13,15,30,EXP,72.06,175,2.42,NF,69,130,116,47,18,1,0,0,0,221,0,0,209,0,0,12,8,9751,118,131
27,3,2025,13,32,21,EXP,80.85,178,2.20,NF,58,137,118,47,18,3,0,0,0,232,0,0,217,0,0,17,11,9166,125,134
27,3,2025,23,10,13,EXP,67.61,158,2.33,NF,70,142,103,49,14,2,1,0,0,215,0,0,200,0,0,14,7,9093,113,123
27,3,2025,23,12,0,EXP,69.45,184,2.64,NF,68,125,118,55,15,0,0,0,0,238,0,0,222,0,0,13,8,8529,120,132
27,3,2025,23,15,40,EXP,72.58,172,2.36,NF,70,135,105,47,20,4,0,0,0,219,0,0,204,0,0,14,12,9275,120,126
28,3,2025,12,7,44,EXP,76.83,180,2.34,NF,63,131,110,62,15,0,0,0,0,236,0,0,218,0,0,14,9,9414,123,128
28,3,2025,12,28,37,EXP,104.42,167,1.59,Flag,73,123,109,53,22,1,0,0,0,105,36,44,104,36,43,15,8,8246,123,131
28,3,2025,12,31,25,EXP,111.91,165,1.47,Flag,71,129,107,51,20,3,0,0,0,81,44,47,78,41,46,15,9,10124,115,124
28,3,2025,12,34,20,EXP,76.07,154,2.02,Flag,81,124,89,62,22,3,0,0,0,178,6,5,169,6,5,14,7,8308,111,123
28,3,2025,12,47,6,EXP,72.23,166,2.29,NF,73,120,118,50,17,2,1,0,0,213,0,0,201,0,0,12,9,9623,114,120
28,3,2025,12,50,4,EXP,75.38,184,2.44,NF,68,126,114,55,17,0,1,0,0,228,0,0,216,0,0,12,10,9064,119,129
28,3,2025,13,3,2,EXP,74.69,161,2.15,NF,75,139,98,45,21,2,1,0,0,216,0,0,201,0,0,14,11,9657,110,121
28,3,2025,13,7,40,EXP,69.28,164,2.36,NF,76,123,106,65,10,1,0,0,0,211,0,0,200,0,0,15,12,7949,113,119
28,3,2025,16,27,51,EXP,77.46,189,2.43,NF,62,143,107,49,17,3,0,0,0,245,0,0,223,0,0,12,8,9292,116,135
28,3,2025,16,32,16,EXP,66.70,144,2.15,NF,81,139,88,51,14,6,2,0,0,188,0,0,175,0,0,14,16,8776,102,112
28,3,2025,16,36,4,EXP,104.02,184,1.76,NF,61,145,111,50,11,3,0,0,0,238,0,0,225,0,0,15,11,10617,121,128
28,3,2025,16,47,48,EXP,74.77,184,2.46,NF,72,124,117,49,16,2,1,0,0,225,0,0,214,0,0,10,8,9633,111,124
28,3,2025,16,57,33,EXP,78.28,195,2.49,NF,58,136,116,60,7,3,1,0,0,253,0,0,236,0,0,16,9,10208,129,128
28,3,2025,22,1,16,EXP,102.18,156,1.52,NF,84,135,85,53,20,3,1,0,0,213,0,0,196,0,0,12,18,13073,111,117
29,3,2025,12,58,43,EXP,71.93,177,2.46,NF,57,151,117,41,12,3,0,0,0,235,0,0,215,0,0,17,10,9167,115,127
29,3,2025,14,57,35,EXP,75.35,166,2.20,NF,66,140,104,56,12,3,0,0,0,227,0,0,205,0,0,15,12,10081,117,128
29,3,2025,15,12,14,EXP,65.08,147,2.25,NF,94,100,108,60,14,5,0,0,0,192,0,0,180,0,0,13,15,8570,105,120
29,3,2025,15,29,25,EXP,81.12,188,2.31,NF,51,142,116,55,16,1,0,0,0,246,0,0,231,0,0,15,13,10450,128,131
29,3,2025,15,30,44,EXP,75.25,170,2.25,NF,69,123,122,49,16,1,1,0,0,223,0,0,210,0,0,14,12,9190,114,124
29,3,2025,15,34,21,EXP,65.96,135,2.04,NF,78,127,115,39,17,5,0,0,0,190,0,0,177,0,0,16,16,8662,104,109
29,3,2025,17,20,49,EXP,81.02,160,1.97,NF,68,127,113,61,9,2,1,0,0,229,0,0,210,0,0,16,12,11280,117,124
29,3,2025,17,38,55,EXP,77.92,158,2.02,NF,93,105,98,67,14,3,1,0,0,202,0,0,189,0,0,12,10,9502,109,124
29,3,2025,17,41,25,EXP,76.75,150,1.95,NF,86,121,94,57,17,6,0,0,0,203,0,0,187,0,0,14,11,9474,115,122
29,3,2025,17,47,59,EXP,73.54,174,2.36,NF,65,130,117,55,11,2,1,0,0,228,0,0,217,0,0,15,13,8269,119,126
29,3,2025,18,3,23,EXP,75.37,157,2.08,NF,74,125,104,63,12,3,0,0,0,208,0,0,196,0,0,15,10,8987,118,130
29,3,2025,18,10,42,EXP,78.09,194,2.48,NF,61,151,102,52,12,3,0,0,0,239,0,0,226,0,0,11,8,9866,116,121
29,3,2025,18,30,39,EXP,71.61,168,2.34,NF,68,135,94,66,15,3,0,0,0,224,0,0,208,0,0,15,12,8191,118,124
29,3,2025,18,34,4,EXP,69.14,152,2.19,NF,77,131,111,45,12,4,1,0,0,199,0,0,189,0,0,11,12,7909,104,115
29,3,2025,19,15,21,EXP,72.83,149,2.04,NF,79,133,100,48,13,5,3,0,0,208,0,0,192,0,0,17,15,8928,113,123
29,3,2025,19,28,25,EXP,74.21,165,2.22,NF,82,121,101,59,15,3,0,0,0,206,0,0,195,0,0,13,5,8146,114,121
29,3,2025,21,43,46,EXP,76.45,168,2.19,NF,60,144,112,47,15,3,0,0,0,231,0,0,213,0,0,16,11,9612,123,127
29,3,2025,21,47,3,EXP,67.51,160,2.37,NF,81,117,112,51,17,3,0,0,0,209,0,0,194,0,0,12,10,8106,113,121
29,3,2025,22,1,59,EXP,104.40,155,1.48,Flag,76,131,113,45,12,2,2,0,0,11,92,106,9,90,99,14,12,9776,109,117
29,3,2025,22,7,5,EXP,101.00,135,1.33,Flag,78,129,111,45,13,5,0,0,0,1,99,96,1,99,92,15,13,9652,103,105
29,3,2025,22,11,29,EXP,103.65,147,1.41,Flag,73,134,99,58,14,2,1,0,0,4,93,105,1,92,103,15,15,8508,111,113
29,3,2025,23,39,33,EXP,76.71,162,2.11,NF,70,149,92,48,18,3,1,0,0,225,0,0,210,0,0,15,13,8858,126,131
29,3,2025,23,42,46,EXP,82.69,208,2.51,NF,47,142,128,48,11,5,0,0,0,270,0,0,254,0,0,16,6,9359,133,144
29,3,2025,23,44,39,EXP,77.24,190,2.45,NF,59,134,117,51,14,3,3,0,0,254,0,0,239,0,0,18,11,9154,130,138
30,3,2025,13,2,3,EXP,87.77,189,2.15,NF,53,149,113,49,14,3,0,0,0,247,0,0,223,0,0,14,13,9879,128,137
30,3,2025,13,3,52,EXP,84.39,202,2.39,NF,55,128,128,54,14,2,0,0,0,261,0,0,242,0,0,13,12,9987,129,151
30,3,2025,13,7,0,EXP,66.71,162,2.42,NF,79,130,106,42,21,3,0,0,0,214,0,0,196,0,0,13,15,8465,116,116
30,3,2025,15,35,7,EXP,82.59,175,2.11,NF,68,131,110,47,22,3,0,0,0,226,0,0,214,0,0,15,9,9449,123,135
30,3,2025,17,18,59,EXP,74.04,174,2.35,NF,63,131,120,52,14,1,0,0,0,228,0,0,212,0,0,15,12,9052,121,135
30,3,2025,17,40,18,EXP,118.16,173,1.46,Flag,65,137,104,53,22,0,0,0,0,25,74,93,22,72,89,13,10,10175,115,127
30,3,2025,17,45,53,EXP,117.71,182,1.54,Flag,72,138,93,48,21,7,2,0,0,9,89,108,8,86,108,14,8,10311,121,126
30,3,2025,17,49,40,EXP,109.65,178,1.62,Flag,59,137,111,54,18,2,0,0,0,12,98,129,10,93,120,19,15,10420,126,130
2,4,2025,21,25,43,EXP,74.06,147,1.98,NF,83,121,107,45,20,5,0,0,0,196,0,0,180,0,0,13,13,8393,100,110
2,4,2025,21,34,41,EXP,69.86,147,2.10,NF,84,113,111,52,17,3,1,0,0,199,0,0,189,0,0,13,16,8251,109,120
2,4,2025,21,38,28,EXP,71.78,191,2.66,NF,53,141,126,50,6,5,0,0,0,239,0,0,224,0,0,13,7,8710,122,137
2,4,2025,21,45,28,EXP,79.87,197,2.46,NF,70,125,119,47,16,2,2,0,0,241,0,0,226,0,0,12,8,8755,126,137
